Name,City,Address,Bedrooms,Price,Rent,Area,Per_Sqft_Price,Furnishing,Type
"2 BHK Flat for Rent in Rajarhat, Kolkata",Kolkata,Rajarhat,2,,12000,628.0,19.0,Unfurnished,rent
"2 BHK Flat for Rent in Krishnapur Kestopur, Kolkata",Kolkata,Krishnapur,2,,10000,600.0,17.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Rajarhat, Kolkata",Kolkata,Rajarhat,3,,29000,1535.0,19.0,Semi-Furnished,rent
"3 BHK Flat for Rent in SD Aqua View, SD Aqua View, Jessore Road, Kolkata",Kolkata,Jessore Road,3,,31000,1312.0,24.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Dum Dum Park, Kolkata",Kolkata,Dum Dum Park,3,,17500,1100.0,16.0,Unfurnished,rent
"3 BHK Flat for Rent in Saha Para Desh Bandhu Nagar, Kolkata",Kolkata,Saha Para Desh Bandhu Nagar,3,,19000,900.0,21.0,Semi-Furnished,rent
2 BHK House for Rent in Barrackpore Kolkata,Kolkata,Barrackpore,2,,9000,1000.0,9.0,Unfurnished,rent
"2 BHK Flat for Rent in Avishikta, Avishikta, Eastern Metropolitan Bypass, Kolkata",Kolkata,EM Bypass,2,,36000,800.0,45.0,Furnished,rent
"3 BHK Flat for Rent in Block O New Alipore, Kolkata",Kolkata,Block O New Alipore,3,,30000,1500.0,20.0,Semi-Furnished,rent
3 BHK House for Rent in Durga Nagar Kolkata,Kolkata,Durga Nagar,3,,12000,1200.0,10.0,Unfurnished,rent
"3 BHK Flat for Rent in Action Area 2, Kolkata",Kolkata,Action Area 2,3,,25000,980.0,26.0,Unfurnished,rent
"3 BHK Flat for Rent in Kailash Co Operative Society Ltd, Kailash Co Operative Society Ltd, New Town, Kolkata",Kolkata,New Town,3,,25000,1050.0,24.0,Unfurnished,rent
"2 BHK Flat for Rent in Jodhpur Park, Kolkata",Kolkata,Jodhpur Park,2,,25000,800.0,31.0,Furnished,rent
"3 BHK Flat for Rent in Action Area 2, Kolkata",Kolkata,Action Area 2,3,,20000,1100.0,18.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Behala Chowrasta, Kolkata",Kolkata,Behala Chowrasta,2,,18000,800.0,23.0,Furnished,rent
"2 BHK Flat for Rent in Bhattanagar, Kolkata",Kolkata,Bhattanagar,2,,10000,680.0,15.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Rabindranagar, Kolkata",Kolkata,Rabindranagar,2,,9500,450.0,21.0,Unfurnished,rent
"2 BHK Flat for Rent in Rajarhat, Kolkata",Kolkata,Rajarhat,2,,9000,527.0,17.0,Unfurnished,rent
"3 BHK Flat for Rent in Naktala, Garia, Kolkata",Kolkata,Naktala,3,,22500,1000.0,23.0,Semi-Furnished,rent
"3 BHK Flat for Rent in saphire garden, saphire garden, Rajarhat, Kolkata",Kolkata,Rajarhat,3,,25000,1050.0,24.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Action Area 1, Kolkata",Kolkata,Action Area 1,2,,20000,800.0,25.0,Unfurnished,rent
"4 BHK Flat for Rent in Vishnu Primus, Vishnu Primus, Bhowanipore, Kolkata",Kolkata,Bhawanipur,4,,40000,1600.0,25.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Lake Gardens, Kolkata",Kolkata,Lake Gardens,3,,42000,1160.0,36.0,Furnished,rent
"2 BHK Flat for Rent in Anandapuri, Barrackpore, Kolkata",Kolkata,Anandapuri,2,,12000,650.0,18.0,Unfurnished,rent
2 BHK Villa for Rent in Behala Chowrasta Kolkata,Kolkata,Behala Chowrasta,2,,12000,750.0,16.0,Unfurnished,rent
5 BHK House for Rent in Subhash Nagar Sodepur Kolkata,Kolkata,Subhash Nagar Sodepur,5,,30000,2200.0,14.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Baghajatin Colony, Kolkata",Kolkata,Baghajatin,2,,13000,1260.0,10.0,Furnished,rent
1 BHK House for Rent in Sarsuna Kolkata,Kolkata,Sarsuna,1,,5000,500.0,10.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Parnasree Palli, Kolkata",Kolkata,Parnasree,2,,25000,1000.0,25.0,Furnished,rent
"3 BHK Flat for Rent in Sreebhumi, Kolkata",Kolkata,Sreebhumi,3,,22000,1200.0,18.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Salt Lake City, Kolkata",Kolkata,Salt Lake City,3,,72000,2000.0,36.0,Furnished,rent
"4 BHK Flat for Rent in TATA 88 East, TATA 88 East, Alipore, Kolkata",Kolkata,Alipore,4,,210000,2600.0,81.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Chinar Tower, Chinar Tower, Chinar Park, Rajarhat, Kolkata",Kolkata,Chinar Park,2,,13500,720.0,19.0,Unfurnished,rent
"2 BHK Flat for Rent in Natural City Laketown, Natural City Laketown, Lake Town, Kolkata",Kolkata,Lake Town,2,,25000,930.0,27.0,Unfurnished,rent
"3 BHK Flat for Rent in Akshay The Crown, Akshay The Crown, Phool Bagan Kankurgachi, Kolkata",Kolkata,Phool Bagan,3,,40000,1000.0,40.0,Unfurnished,rent
"3 BHK Flat for Rent in Bengal Peerless Animikha, Bengal Peerless Animikha, Rajarhat, Kolkata",Kolkata,Rajarhat,3,,25000,950.0,26.0,Unfurnished,rent
3 BHK Flat for Rent in Kolkata,Kolkata,Block G New Alipore,3,,80000,1250.0,64.0,Furnished,rent
"2 BHK Flat for Rent in Deeshari Megacity Phase 1, Deeshari Megacity Phase 1, Rajpur Sonarpur, Kolkata",Kolkata,Rajpur Sonarpur,2,,13000,550.0,24.0,Furnished,rent
"2 BHK Flat for Rent in Alcove New Kolkata Sangam, Alcove New Kolkata Sangam, Serampore, Kolkata",Kolkata,Serampore,2,,22000,730.0,30.0,Furnished,rent
2 BHK Flat for Rent in Kolkata,Kolkata,Panditiya Place,2,,18000,720.0,25.0,Semi-Furnished,rent
"1 BHK Flat for Rent in Rajpur Municipal Market, Rajpur Municipal Market, Rajpur Sonarpur, Kolkata",Kolkata,Rajpur Sonarpur,1,,13000,900.0,14.0,Furnished,rent
2 BHK House for Rent in Naihati Habra Road Kolkata,Kolkata,Naihati Habra Road,2,,8000,1100.0,7.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Multiple Group Krishna Vihar, Multiple Group Krishna Vihar, Suryanagar Bansdroni, Kolkata",Kolkata,Suryanagar Bansdroni,2,,27500,786.0,35.0,Furnished,rent
"3 BHK Flat for Rent in Eternis, Eternis, Madhyamgram, Kolkata",Kolkata,Madhyamgram,3,,25000,1252.0,20.0,Unfurnished,rent
"2 BHK Flat for Rent in Airport 2 Number Gate, Kolkata",Kolkata,Airport 2 Number Gate,2,,10000,800.0,13.0,Unfurnished,rent
"2 BHK Flat for Rent in Rishi Pranaya, Rishi Pranaya, Rajarhat, Kolkata",Kolkata,Rajarhat,2,,28000,954.0,29.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Tangra, Kolkata",Kolkata,Tangra,3,,45000,1300.0,35.0,Semi-Furnished,rent
2 BHK House for Rent in Thakurpukur Kolkata,Kolkata,Thakurpukur,2,,8000,450.0,18.0,Furnished,rent
"1 BHK Flat for Rent in Sreema Apartment, Sreema Apartment, Tollygunge, Kolkata",Kolkata,Tollygunge,1,,10000,450.0,22.0,Unfurnished,rent
"3 BHK Flat for Rent in Loharuka Urban Greens Phase 2, Loharuka Urban Greens Phase 2, Chinar Park, Rajarhat, Kolkata",Kolkata,Chinar Park,3,,30000,840.0,36.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Bangalakshmi Abasan, Bangalakshmi Abasan, Rajarhat, Kolkata",Kolkata,Rajarhat,2,,18000,760.0,24.0,Furnished,rent
"3 BHK House for Rent in Chinar Park, Rajarhat Kolkata",Kolkata,Chinar Park,3,,14000,1000.0,14.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Brindavan Apartment, Brindavan Apartment, Narkel Bagan, Kolkata",Kolkata,Narkel Bagan,3,,30000,1100.0,27.0,Furnished,rent
"3 BHK Flat for Rent in Action Area 2, Kolkata",Kolkata,Action Area 2,3,,20000,1000.0,20.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Tollygunge, Kolkata",Kolkata,Tollygunge,2,,25000,741.0,34.0,Unfurnished,rent
"1 BHK Flat for Rent in Lake Town Block A, Lake Town Block A, Lake Town, Kolkata",Kolkata,Lake Town,1,,10000,750.0,13.0,Unfurnished,rent
"2 BHK Flat for Rent in Dum Dum Park, Kolkata",Kolkata,Dum Dum Park,2,,14000,690.0,20.0,Semi-Furnished,rent
2 BHK House for Rent in Taltala Kolkata,Kolkata,Taltala,2,,20000,550.0,36.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Purti jewel, Purti jewel, Tangra, Kolkata",Kolkata,Tangra,3,,27000,1210.0,22.0,Unfurnished,rent
3 BHK Flat for Rent in Kolkata,Kolkata,woodland high Apartment,3,,140000,1800.0,78.0,Furnished,rent
"2 BHK Flat for Rent in Action Area 2, Kolkata",Kolkata,Action Area 2,2,,45000,800.0,56.0,Furnished,rent
1 BHK House for Rent in Salt Lake City Kolkata,Kolkata,Salt Lake City,1,,15000,200.0,75.0,Furnished,rent
"3 BHK Flat for Rent in Primarc Southwinds, Primarc Southwinds, Harinavi, Kolkata",Kolkata,Harinavi,3,,22000,747.0,29.0,Unfurnished,rent
6 BHK House for Rent in Block CF Sector 1 Salt Lake City Kolkata,Kolkata,Block CF Sector 1 Salt Lake City,6,,250000,5000.0,50.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Nandan Kanan Santoshpur, Kolkata",Kolkata,Nandan Kanan,3,,32000,1250.0,26.0,Unfurnished,rent
"2 BHK Flat for Rent in Anik One Rajarhat, Anik One Rajarhat, New Town, Kolkata",Kolkata,New Town,2,,60000,800.0,75.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Rajarhat, Kolkata",Kolkata,Rajarhat,3,,35000,1100.0,32.0,Furnished,rent
"4 BHK Flat for Rent in Bengal Urbana, Bengal Urbana, Anandapur, Kolkata",Kolkata,Anandapur,4,,180000,3528.0,50.0,Furnished,rent
"2 BHK Flat for Rent in Dhakuria, Kolkata",Kolkata,Dhakuria,2,,25000,645.0,39.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Haltu, Kolkata",Kolkata,Haltu,3,,38000,1000.0,38.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Simoco Sanhita Housing Complex Commercial , Simoco Sanhita Housing Complex Commercial, Bhangar, Kolkata",Kolkata,Bhangar,3,,10000,705.0,14.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Merlin Sapphire, Merlin Sapphire, Behala, Kolkata",Kolkata,Behala,3,,30000,1189.0,25.0,Unfurnished,rent
"3 BHK Flat for Rent in Rail Vihar, Rail Vihar, New Town, Kolkata",Kolkata,New Town,3,,27000,1120.0,24.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Drishti Regency, Drishti Regency, Nayabad, Kolkata",Kolkata,Nayabad,3,,14000,924.0,15.0,Unfurnished,rent
"2 BHK Flat for Rent in Mayfair Residency, Mayfair Residency, Madurdaha, Hussainpur, Kolkata",Kolkata,Madurdaha,2,,19500,1048.0,19.0,Semi-Furnished,rent
"1 BHK House for Rent in Haridevpur, Paschim Putiary Kolkata",Kolkata,Haridevpur,1,,5400,140.0,39.0,Semi-Furnished,rent
2 BHK House for Rent in Haltu Kolkata,Kolkata,Haltu,2,,9000,800.0,11.0,Unfurnished,rent
3 BHK House for Rent in S S Twp Sarsuna Kolkata,Kolkata,S S Twp Sarsuna,3,,12900,1350.0,10.0,Unfurnished,rent
"2 BHK Flat for Rent in Italgacha, Kolkata",Kolkata,Italgacha,2,,8000,700.0,11.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Shapoorji Paloonji Sukhobristi, Shapoorji Paloonji Sukhobristi, New Town, Kolkata",Kolkata,New Town,3,,35000,900.0,39.0,Furnished,rent
"3 BHK Flat for Rent in Merlin 5th Avenue, Merlin 5th Avenue, Sector 5 Salt Lake City, Kolkata",Kolkata,Sector 5 Salt Lake City,3,,38000,1062.0,36.0,Furnished,rent
1 BHK House for Rent in New town gouranga nagar Kolkata,Kolkata,New town gouranga nagar,1,,5000,350.0,14.0,Unfurnished,rent
3 BHK Flat for Rent in Kolkata,Kolkata,morutrisha action area 2,3,,35000,1200.0,29.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Diamond City South, Diamond City South, Tollygunge, Kolkata",Kolkata,Tollygunge,3,,60000,1659.0,36.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Sharnam, Sharnam, Kaikhali, Kolkata",Kolkata,Kaikhali,3,,15000,883.0,17.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Orbit North View, Orbit North View, Tala, Kolkata",Kolkata,Tala,2,,21000,1200.0,18.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Lake Gardens, Kolkata",Kolkata,Lake Gardens,3,,55000,1600.0,34.0,Furnished,rent
"1 BHK Flat for Rent in Shapoorji Paloonji Sukhobristi, Shapoorji Paloonji Sukhobristi, New Town, Kolkata",Kolkata,New Town,1,,17500,450.0,39.0,Furnished,rent
"3 BHK Flat for Rent in Shapoorji Paloonji Sukhobristi, Shapoorji Paloonji Sukhobristi, New Town, Kolkata",Kolkata,New Town,3,,20000,780.0,26.0,Unfurnished,rent
"2 BHK Flat for Rent in Kalindi Housing Estate, Kolkata",Kolkata,Kalindi Housing Estate,2,,15000,750.0,20.0,Unfurnished,rent
2 BHK House for Rent in Uttarpara Chinsurah Kolkata,Kolkata,Uttarpara,2,,8000,850.0,9.0,Unfurnished,rent
"5 BHK Flat for Rent in Ballygunge, Kolkata",Kolkata,Ballygunge,5,,260000,4800.0,54.0,Furnished,rent
2 BHK House for Rent in Patuli Kolkata,Kolkata,Patuli,2,,15000,750.0,20.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Bengal Peerless Animikha, Bengal Peerless Animikha, New Town, Kolkata",Kolkata,New Town,3,,27000,1100.0,25.0,Furnished,rent
"2 BHK Flat for Rent in Dankuni, Kolkata",Kolkata,Dankuni,2,,16000,756.0,21.0,Furnished,rent
"2 BHK Flat for Rent in Dolphin Santana Apartment, Dolphin Santana Apartment, Rajarhat, Kolkata",Kolkata,Rajarhat,2,,10000,700.0,14.0,Unfurnished,rent
2 BHK House for Rent in Pirpukur South Park Ward Number 113 Kolkata,Kolkata,Kalitala,2,,8500,850.0,10.0,Unfurnished,rent
"3 BHK Flat for Rent in PS The 102, PS The 102, Joka, Kolkata",Kolkata,Joka,3,,23000,900.0,26.0,Unfurnished,rent
"1 BHK Flat for Rent in Chinar Park, Rajarhat, Kolkata",Kolkata,Chinar Park,1,,18000,350.0,51.0,Furnished,rent
"3 BHK Flat for Rent in Kalikapur South 24 Parganas, Kolkata",Kolkata,Kalikapur South 24 Parganas,3,,15000,900.0,17.0,Unfurnished,rent
"3 BHK Flat for Rent in Swagat Skyline, Swagat Skyline, Rajarhat, Kolkata",Kolkata,Rajarhat,3,,13000,712.0,18.0,Unfurnished,rent
3 BHK Flat for Rent in Kolkata,Kolkata,Near Don Bosco School Liluah,3,,20000,1400.0,14.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Sucheta Nagar, Haltu, Kolkata",Kolkata,Sucheta Nagar,2,,13000,750.0,17.0,Unfurnished,rent
"1 BHK House for Rent in Haridevpur, Paschim Putiary Kolkata",Kolkata,Haridevpur,1,,7000,650.0,11.0,Unfurnished,rent
"2 BHK Flat for Rent in Rohra Developers Eco, Rohra Developers Eco, New Town, Kolkata",Kolkata,New Town,2,,28000,582.0,48.0,Unfurnished,rent
"3 BHK Flat for Rent in Hiland Greens, Hiland Greens, Maheshtala, Kolkata",Kolkata,Maheshtala,3,,18000,668.0,27.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Godrej Seven, Godrej Seven, Joka, Kolkata",Kolkata,Joka,3,,24637,916.0,27.0,Semi-Furnished,rent
3 BHK Flat for Rent in Kolkata,Kolkata,Prince anwar shah connector,3,,22000,976.0,23.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Rajwada Nirvana, Rajwada Nirvana, Kamalgazi, Narendrapur, Kolkata",Kolkata,Kamalgazi,2,,23000,750.0,31.0,Furnished,rent
"3 BHK Flat for Rent in Action Area 1, Kolkata",Kolkata,Action Area 1,3,,45000,1285.0,35.0,Furnished,rent
"3 BHK Flat for Rent in Kendriya Vihar Phase 2, Kendriya Vihar Phase 2, Belghoria Expressway, Kolkata",Kolkata,Belghoria Expressway,3,,29000,1458.0,20.0,Semi-Furnished,rent
"3 BHK Flat for Rent in New Town, Kolkata",Kolkata,New Town,3,,18000,1200.0,15.0,Unfurnished,rent
"2 BHK Flat for Rent in Shriram Sunshine One, Shriram Sunshine One, Kolkata",Kolkata,Shriram grand city,2,,10000,630.0,16.0,Unfurnished,rent
"3 BHK Flat for Rent in Action Area 2, Kolkata",Kolkata,Action Area 2,3,,22000,1200.0,18.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Satyam Tower, Satyam Tower, South Dumdum, Kolkata",Kolkata,South Dum Dum,2,,14000,700.0,20.0,Unfurnished,rent
"2 BHK Flat for Rent in Mukundapur, Kolkata",Kolkata,Mukundapur,2,,27000,668.0,40.0,Furnished,rent
2 BHK House for Rent in Nayabad Kolkata,Kolkata,Nayabad,2,,17000,680.0,25.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Beniapukur, Kolkata",Kolkata,Beniapukur,2,,27000,700.0,39.0,Unfurnished,rent
"3 BHK Flat for Rent in Godrej Seven, Godrej Seven, Joka, Kolkata",Kolkata,Joka,3,,26000,972.0,27.0,Unfurnished,rent
"3 BHK Flat for Rent in Primarc Southwinds, Primarc Southwinds, Sonarpur, Kolkata",Kolkata,Sonarpur,3,,24000,1000.0,24.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Aspira Loharuka Green Heights, Aspira Loharuka Green Heights, Rajarhat Main Road, Kolkata",Kolkata,Rajarhat Main Road,3,,31000,1100.0,28.0,Furnished,rent
"2 BHK Flat for Rent in Joka, Kolkata",Kolkata,Joka,2,,23000,700.0,33.0,Furnished,rent
"3 BHK Flat for Rent in Ruby Hospital Area, Kolkata",Kolkata,Ruby General Hospital,3,,19000,1100.0,17.0,Unfurnished,rent
"3 BHK Flat for Rent in Eden Bella Vista, Eden Bella Vista, Beleghata, Kolkata",Kolkata,Beleghata,3,,45000,1000.0,45.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Space Club Town Heights, Space Club Town Heights, Barrackpore Trunk Road, Kolkata",Kolkata,Barrackpore Trunk Road,2,,25000,850.0,29.0,Unfurnished,rent
"1 BHK Flat for Rent in Mahesh Bose Para, Kolkata",Kolkata,Mahesh Bose Para,1,,20000,550.0,36.0,Furnished,rent
"1 BHK Flat for Rent in Block A Lake Town, Kolkata",Kolkata,Lake Town Block A,1,,12000,350.0,34.0,Furnished,rent
"3 BHK Flat for Rent in Stand Alone, Stand Alone, Action Area 3, Kolkata",Kolkata,Action Area 3,3,,27000,1000.0,27.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Dum Dum Cantonment, Kolkata",Kolkata,Dum Dum Cantonment,2,,15000,736.0,20.0,Furnished,rent
"2 BHK Flat for Rent in Action Area 2, Kolkata",Kolkata,Action Area 2,2,,16500,800.0,21.0,Unfurnished,rent
"2 BHK Flat for Rent in Airport 2 Number Gate, Kolkata",Kolkata,Airport 2 Number Gate,2,,9900,756.0,13.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Kayastopara, Haltu, Kolkata",Kolkata,Kayastopara,2,,15000,810.0,19.0,Unfurnished,rent
"3 BHK Flat for Rent in Saltee Vision, Saltee Vision, Sector 5 Salt Lake City, Kolkata",Kolkata,Sector 5 Salt Lake City,3,,60000,1150.0,52.0,Furnished,rent
"2 BHK Flat for Rent in Curio City, Curio City, New Town, Kolkata",Kolkata,New Town,2,,22000,850.0,26.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Haldiram Enclave, Haldiram Enclave, Vip Road, Kolkata",Kolkata,VIP Road,2,,30000,850.0,35.0,Furnished,rent
"3 BHK Flat for Rent in Baguiati, Kolkata",Kolkata,Baguiati,3,,15700,945.0,17.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Amar Basha 2, Amar Basha 2, Mahamaya Tala, Garia, Kolkata",Kolkata,Mahamaya Tala,3,,18000,1044.0,17.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Action Area 2, Kolkata",Kolkata,Action Area 2,3,,16500,1000.0,17.0,Semi-Furnished,rent
"1 BHK Flat for Rent in New Alipore, Kolkata",Kolkata,New Alipore,1,,16000,640.0,25.0,Unfurnished,rent
"3 BHK Flat for Rent in New Alipore, Kolkata",Kolkata,New Alipore,3,,45000,1700.0,26.0,Unfurnished,rent
"2 BHK Flat for Rent in Bansdroni, Kolkata",Kolkata,Bansdroni,2,,15000,900.0,17.0,Semi-Furnished,rent
"2 BHK Flat for Rent in WB Avidipta, WB Avidipta, Eastern Metropolitan Bypass, Kolkata",Kolkata,EM Bypass,2,,36000,850.0,42.0,Semi-Furnished,rent
"2 BHK Flat for Rent in RDB Regent Sonarpur Phase I, RDB Regent Sonarpur Phase I, Rajpur Sonarpur, Kolkata",Kolkata,Rajpur Sonarpur,2,,15000,800.0,19.0,Furnished,rent
"2 BHK Flat for Rent in Rajwada Springfield, Rajwada Springfield, Narendrapur Rajpur Sonarpur, Kolkata",Kolkata,Narendrapur,2,,15000,750.0,20.0,Semi-Furnished,rent
"4 BHK Flat for Rent in Vedic Sanjeeva Gardens , Vedic Sanjeeva Gardens, Rajarhat, Kolkata",Kolkata,Rajarhat,4,,51000,1500.0,34.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Rabindra Sarobar, Kolkata",Kolkata,Rabindra Sarobar,2,,85000,1200.0,71.0,Furnished,rent
"3 BHK Flat for Rent in Simoco Sanhita Housing Complex Commercial , Simoco Sanhita Housing Complex Commercial, Bhangar, Kolkata",Kolkata,Bhangar,3,,11000,1500.0,7.0,Unfurnished,rent
"2 BHK Flat for Rent in Howrah, Kolkata",Kolkata,Howrah,2,,15000,800.0,19.0,Furnished,rent
"1 BHK Flat for Rent in Genexx Valley, Genexx Valley, Joka, Kolkata",Kolkata,Joka,1,,14000,800.0,18.0,Furnished,rent
3 BHK House for Rent in Mukundapur Main Road Kolkata,Kolkata,Mukundapur Main Road,3,,14000,816.0,17.0,Semi-Furnished,rent
"3 BHK Flat for Rent in JK Garden, JK Garden, International Airport, Dum Dum, Jessore Road, Kolkata",Kolkata,International Airport,3,,19500,1285.0,15.0,Unfurnished,rent
"3 BHK Flat for Rent in Rajarhat, Kolkata",Kolkata,Rajarhat,3,,14000,1100.0,13.0,Unfurnished,rent
"4 BHK Flat for Rent in Alcove Gloria, Alcove Gloria, Vip Road, Kolkata",Kolkata,VIP Road,4,,65000,1940.0,34.0,Unfurnished,rent
"3 BHK Flat for Rent in Active Greens, Active Greens, Tangra, Kolkata",Kolkata,Tangra,3,,49000,1540.0,32.0,Furnished,rent
"2 BHK Flat for Rent in Adya Highrise, Adya Highrise, Tollygunge, Kolkata",Kolkata,Tollygunge,2,,20000,924.0,22.0,Semi-Furnished,rent
"4 BHK Flat for Rent in Merlin Verve, Merlin Verve, Tollygunge, Kolkata",Kolkata,Tollygunge,4,,65000,1800.0,36.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Bansdroni, Kolkata",Kolkata,Bansdroni,2,,15000,650.0,23.0,Unfurnished,rent
3 BHK Flat for Rent in Kolkata,Kolkata,park Vista,3,,50000,1050.0,48.0,Unfurnished,rent
"2 BHK Flat for Rent in New Alipore, Kolkata",Kolkata,New Alipore,2,,16000,800.0,20.0,Unfurnished,rent
"3 BHK Flat for Rent in Shapoorji Pallonji Housing Complex, Shapoorji Pallonji Housing Complex, Action Area 3, Kolkata",Kolkata,Action Area 3,3,,17000,901.0,19.0,Unfurnished,rent
"2 BHK Flat for Rent in Upohar The Condoville, Upohar The Condoville, Kolkata",Kolkata,upohar candovhla,2,,22000,836.0,26.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Sunny Fort, Sunny Fort, New Town, Kolkata",Kolkata,New Town,3,,28000,1757.0,16.0,Unfurnished,rent
"3 BHK Flat for Rent in Ambuja Ujjwala The Condoville, Ambuja Ujjwala The Condoville, New Town, Kolkata",Kolkata,New Town,3,,45000,1508.0,30.0,Furnished,rent
"2 BHK Flat for Rent in Midland Park, Midland Park, Salt Lake City, Kolkata",Kolkata,Salt Lake City,2,,22000,940.0,23.0,Furnished,rent
"3 BHK Flat for Rent in Action Area 1, Kolkata",Kolkata,Action Area 1,3,,40000,1652.0,24.0,Unfurnished,rent
"2 BHK Flat for Rent in Kestopur, Kolkata",Kolkata,Kestopur,2,,12500,750.0,17.0,Unfurnished,rent
"3 BHK Flat for Rent in Merlin Residency, Merlin Residency, Lake Gardens, Kolkata",Kolkata,Lake Gardens,3,,80000,1900.0,42.0,Furnished,rent
"3 BHK Flat for Rent in DTC Sojon, DTC Sojon, Joka, Kolkata",Kolkata,Joka,3,,21500,1130.0,19.0,Unfurnished,rent
"3 BHK Flat for Rent in Rishi Pranaya, Rishi Pranaya, Rajarhat, Kolkata",Kolkata,Rajarhat,3,,35000,1221.0,29.0,Unfurnished,rent
"3 BHK Flat for Rent in Eastern Metropolitan Bypass, Kolkata",Kolkata,EM Bypass,3,,20000,900.0,22.0,Unfurnished,rent
"3 BHK Villa for Rent in Srijan Botanica, Eastern Metropolitan Bypass Kolkata",Kolkata,EM Bypass,3,,60000,1784.0,34.0,Unfurnished,rent
"3 BHK Flat for Rent in Uniworld City, Uniworld City, Action Area 3, Kolkata",Kolkata,Action Area 3,3,,45000,2200.0,20.0,Semi-Furnished,rent
"4 BHK Flat for Rent in Action Area 1, Kolkata",Kolkata,Action Area 1,4,,45000,1650.0,27.0,Unfurnished,rent
"3 BHK Flat for Rent in International Airport, Dum Dum, Jessore Road, Kolkata",Kolkata,International Airport,3,,15000,1150.0,13.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Action Area 1, Kolkata",Kolkata,Action Area 1,2,,32000,800.0,40.0,Furnished,rent
"2 BHK Flat for Rent in PS Arham, PS Arham, Action Area 1, Kolkata",Kolkata,Action Area 1,2,,23000,825.0,28.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Greenfield City, Greenfield City, Shibrampur, Shibrampur Mauza, Kolkata",Kolkata,Shibrampur,3,,18000,1100.0,16.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Ashirbad Apartments Biman Nagar, Ashirbad Apartments Biman Nagar, Biman Nagar, Kaikhali, Kolkata",Kolkata,Biman Nagar,2,,17000,595.0,29.0,Furnished,rent
"2 BHK Flat for Rent in Uniworld City, Uniworld City, Action Area 3, Kolkata",Kolkata,Action Area 3,2,,27000,780.0,35.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Shapoorji Pallonji Housing Complex, Shapoorji Pallonji Housing Complex, Action Area 3, Kolkata",Kolkata,Action Area 3,2,,20000,480.0,42.0,Furnished,rent
"4 BHK Flat for Rent in PS Rain Tree, PS Rain Tree, Kankurgachi, Kolkata",Kolkata,Kankurgachi,4,,60000,2224.0,27.0,Unfurnished,rent
"3 BHK Flat for Rent in Rajarhat, Kolkata",Kolkata,Rajarhat,3,,21000,950.0,22.0,Unfurnished,rent
"3 BHK Flat for Rent in Premier Joy 98, Premier Joy 98, Barrackpore Trunk Road, Kolkata",Kolkata,Barrackpore Trunk Road,3,,36000,1350.0,27.0,Semi-Furnished,rent
"4 BHK Flat for Rent in Ballygunge, Kolkata",Kolkata,Ballygunge,4,,150000,2200.0,68.0,Unfurnished,rent
