Name,Address,Bedrooms,Price,Rent,Area,Furnishing,property_price,property_price_lakhs,initial_monthly_rent,down_payment_pct,down_payment,loan_amount,monthly_emi,effective_monthly_emi,chosen_tax_regime,total_tax_paid,total_tax_old,total_tax_new,final_property_value,final_buying_wealth,final_renting_wealth,decision
"4 BHK Apartment for Sale in Saltee Sattvam, Ballygunge Kolkata",ballygunge,4,55000000.0,124800,2400.0,Furnished,55000000.0,550.0,124800,0.25,13750000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,212832645.0,183682645.0,92503124.0,BUY
"2 BHK Apartment for Sale in Ganguly Bagan, Beliaghata Kolkata",ganguly bagan,2,2600000.0,15648,750.0,Unfurnished,2600000.0,26.0,15648,0.1,260000.0,2340000.0,19587.0,19587.0,DYNAMIC,9579718.0,12760384.0,9579718.0,10061180.0,8683180.0,6013678.0,BUY
"3 BHK Apartment for Sale in Greenfield Heights, New Town Kolkata",new town,3,15000000.0,34539,1275.0,Furnished,15000000.0,150.0,34539,0.25,3750000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,58045267.0,50095267.0,47017733.0,BUY
"3 BHK Apartment for Sale in Behala, Behala Thana Kolkata",behala thana,3,6900000.0,39570,1319.0,Semi-Furnished,6900000.0,69.0,39570,0.2,1380000.0,5520000.0,46206.0,46206.0,DYNAMIC,9579718.0,12179687.0,9579718.0,26700823.0,23043823.0,16467724.0,BUY
"3 BHK Apartment for Sale in Mani Vista, Tollygunge Kolkata",tollygunge,3,26000000.0,56696,1771.0,Unfurnished,26000000.0,260.0,56696,0.25,6500000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,100611796.0,86831796.0,43728750.0,BUY
"3 BHK Apartment for Sale in Merlin The One, Tollygunge Kolkata",tollygunge,3,16000000.0,43218,1350.0,Semi-Furnished,16000000.0,160.0,43218,0.25,4000000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,61914951.0,53434951.0,39303983.0,BUY
3 BHK Apartment for Sale in Ballygunge Kolkata,ballygunge,3,13800000.0,54652,1051.0,Unfurnished,13800000.0,138.0,54652,0.25,3450000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,53401646.0,46087646.0,23225753.0,BUY
"3 BHK Apartment for Sale in Merlin The Fourth, Sector 5 Salt Lake City Kolkata",sector 5 salt lake city,3,27000000.0,84000,2100.0,Unfurnished,27000000.0,270.0,84000,0.25,6750000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,104481480.0,90171480.0,45410625.0,BUY
4 BHK Apartment for Sale in Rajarhat Kolkata,rajarhat,4,17500000.0,25500,1020.0,Semi-Furnished,17500000.0,175.0,25500,0.25,4375000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,67719478.0,58444478.0,60022613.0,RENT
6 BHK House for Sale in Khardaha Kolkata,khardah,6,9000000.0,37033,2200.0,Furnished,9000000.0,90.0,37033,0.25,2250000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,34827160.0,30057160.0,34226553.0,RENT
"3 BHK Apartment for Sale in Calcutta Greens, Survey Park Kolkata",survey park,3,8500000.0,29297,1250.0,Semi-Furnished,8500000.0,85.0,29297,0.25,2125000.0,6375000.0,53363.0,53363.0,DYNAMIC,9579718.0,12140323.0,9579718.0,32892318.0,28387318.0,40162862.0,RENT
"3 BHK Apartment for Sale in Belgharia, Belghoria Kolkata",belghoria,3,10000000.0,26911,1507.0,Furnished,10000000.0,100.0,26911,0.25,2500000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,38696845.0,33396845.0,46197596.0,RENT
3 BHK Apartment for Sale in Dum Dum Kolkata,dum dum,3,9700000.0,17808,1163.0,Furnished,9700000.0,97.0,17808,0.25,2425000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,37535939.0,32394939.0,52431442.0,RENT
"2 BHK Apartment for Sale in Prince Anwer Shah Road, Prince Anwar Shah Road Kolkata",prince anwar shah road,2,6500000.0,40049,910.0,Semi-Furnished,6500000.0,65.0,40049,0.2,1300000.0,5200000.0,43527.0,43527.0,DYNAMIC,9579718.0,12200900.0,9579718.0,25152949.0,21707949.0,12511201.0,BUY
2 BHK Apartment for Sale in Paschim Putiary Kolkata,paschim putiary,2,3000000.0,15938,850.0,Unfurnished,3000000.0,30.0,15938,0.1,300000.0,2700000.0,22601.0,22601.0,DYNAMIC,9579718.0,12606645.0,9579718.0,11609053.0,10019053.0,9231077.0,BUY
5 BHK House for Sale in Jadavpur Kolkata,jadavpur,5,13000000.0,14500,850.0,Furnished,13000000.0,130.0,14500,0.25,3250000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,50305898.0,43415898.0,59786658.0,RENT
4 BHK House for Sale in Barasat Kolkata,barasat,4,15000000.0,20800,1600.0,Unfurnished,15000000.0,150.0,20800,0.25,3750000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,58045267.0,50095267.0,59409355.0,RENT
"3 BHK Apartment for Sale in Unimark Lakewood Estate, Patuli Kolkata",patuli,3,12200000.0,13849,777.0,Unfurnished,12200000.0,122.0,13849,0.25,3050000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,47210150.0,40744150.0,58770206.0,RENT
2 BHK Apartment for Sale in South Dumdum Kolkata,south dum dum,2,3200000.0,12960,810.0,Furnished,3200000.0,32.0,12960,0.2,640000.0,2560000.0,21429.0,21429.0,DYNAMIC,9579718.0,12660997.0,9579718.0,12382990.0,10686990.0,13473670.0,RENT
"2 BHK Apartment for Sale in Unimark Riviera, Uttarpara Chinsurah Kolkata",uttarpara,2,2000000.0,10996,1008.0,Unfurnished,2000000.0,20.0,10996,0.1,200000.0,1800000.0,15067.0,15067.0,DYNAMIC,9579718.0,13030715.0,9579718.0,7739369.0,6679369.0,5752778.0,BUY
"2 BHK Apartment for Sale in Mata Rani Apartment, Kestopur Kolkata",kestopur,2,4000000.0,11290,700.0,Unfurnished,4000000.0,40.0,11290,0.2,800000.0,3200000.0,26786.0,26786.0,DYNAMIC,9579718.0,12462488.0,9579718.0,15478738.0,13358738.0,21332202.0,RENT
5 BHK Builder Floor for Sale in Ballygunge Kolkata,ballygunge,5,60000000.0,262600,5050.0,Unfurnished,60000000.0,600.0,262600,0.25,15000000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,232181068.0,200381068.0,100912499.0,BUY
"3 BHK Apartment for Sale in Urbana NRI Complex, Eastern Metropolitan Bypass Kolkata",em bypass,3,30000000.0,54336,1840.0,Unfurnished,30000000.0,300.0,54336,0.25,7500000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,116090534.0,100190534.0,50814219.0,BUY
"2 BHK House for Sale in Chandannagar, Hooghly-Chinsurah Kolkata",chandannagar,2,3000000.0,10200,600.0,Unfurnished,3000000.0,30.0,10200,0.1,300000.0,2700000.0,22601.0,22601.0,DYNAMIC,9579718.0,12606645.0,9579718.0,11609053.0,10019053.0,14945741.0,RENT
5 BHK House for Sale in South Dumdum Kolkata,south dum dum,5,20000000.0,44800,2800.0,Unfurnished,20000000.0,200.0,44800,0.25,5000000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,77393689.0,66793689.0,44318857.0,BUY
"3 BHK Apartment for Sale in Hiland Calcutta Riverside, Maheshtala Kolkata",maheshtala,3,9200000.0,28145,1454.0,Unfurnished,9200000.0,92.0,28145,0.25,2300000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,35601097.0,30725097.0,43741436.0,RENT
"4 BHK Apartment for Sale in Natural City, Jessore Road Kolkata",jessore road,4,22000000.0,37375,2284.0,Furnished,22000000.0,220.0,37375,0.25,5500000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,85133058.0,73473058.0,55720689.0,BUY
2 BHK House for Sale in New Alipore Kolkata,new alipore,2,7000000.0,18598,700.0,Unfurnished,7000000.0,70.0,18598,0.2,1400000.0,5600000.0,46876.0,46876.0,DYNAMIC,9579718.0,12174751.0,9579718.0,27087791.0,23377791.0,38187572.0,RENT
3 BHK Apartment for Sale in Tollygunge Kolkata,tollygunge,3,8000000.0,46420,1450.0,Semi-Furnished,8000000.0,80.0,46420,0.25,2000000.0,6000000.0,50224.0,50224.0,DYNAMIC,9579718.0,12155761.0,9579718.0,30957476.0,26717476.0,17572828.0,BUY
2 BHK Apartment for Sale in Ballygunge Kolkata,ballygunge,2,3500000.0,33800,650.0,Unfurnished,3500000.0,35.0,33800,0.2,700000.0,2800000.0,23438.0,23438.0,DYNAMIC,9579718.0,12572527.0,9579718.0,13543896.0,11688896.0,4709250.0,BUY
"2 BHK Apartment for Sale in Kolkata Links Villa, Rajarhat Kolkata",rajarhat,2,6750000.0,86400,3456.0,Unfurnished,6750000.0,67.5,86400,0.2,1350000.0,5400000.0,45201.0,45201.0,DYNAMIC,9579718.0,12187642.0,9579718.0,26120370.0,22542870.0,9082125.0,BUY
5 BHK House for Sale in Barasat Kolkata,barasat,5,9500000.0,13000,1000.0,Unfurnished,9500000.0,95.0,13000,0.25,2375000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,36762002.0,31727002.0,54607645.0,RENT
"4 BHK Apartment for Sale in PS VYOM, New Alipore Kolkata",new alipore,4,43000000.0,70460,2652.0,Semi-Furnished,43000000.0,430.0,70460,0.25,10750000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,166396432.0,143606432.0,72320624.0,BUY
"3 BHK Apartment for Sale in Eden Tolly Lakeside II, Tollygunge Kolkata",tollygunge,3,6800000.0,32013,1000.0,Unfurnished,6800000.0,68.0,32013,0.2,1360000.0,5440000.0,45536.0,45536.0,DYNAMIC,9579718.0,12184990.0,9579718.0,26313854.0,22709854.0,23789212.0,RENT
4 BHK House for Sale in Habra Kolkata,habra,4,6500000.0,18,3.0,Unfurnished,6500000.0,65.0,18,0.2,1300000.0,5200000.0,43527.0,43527.0,DYNAMIC,9579718.0,12200900.0,9579718.0,25152949.0,21707949.0,42072919.0,RENT
"2 BHK Apartment for Sale in Ishan 76 New Santoshpur, Santoshpur Kolkata",santoshpur,2,4000000.0,12197,670.0,Unfurnished,4000000.0,40.0,12197,0.2,800000.0,3200000.0,26786.0,26786.0,DYNAMIC,9579718.0,12462488.0,9579718.0,15478738.0,13358738.0,20614797.0,RENT
"3 BHK Apartment for Sale in Bengal Peerless Avidipta Phase 2, Mukundapur Kolkata",mukundapur,3,29000000.0,64412,1677.0,Unfurnished,29000000.0,290.0,64412,0.25,7250000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,112220849.0,96850849.0,48774375.0,BUY
"3 BHK Apartment for Sale in Magnolia Sports City, Barrackpore Kolkata",barrackpore,3,4000000.0,14200,1065.0,Unfurnished,4000000.0,40.0,14200,0.2,800000.0,3200000.0,26786.0,26786.0,DYNAMIC,9579718.0,12462488.0,9579718.0,15478738.0,13358738.0,18850983.0,RENT
"3 BHK Apartment for Sale in RDB Regent Sonarpur Phase I, Rajpur Sonarpur Kolkata",rajpur sonarpur,3,7500000.0,27444,1392.0,Unfurnished,7500000.0,75.0,27444,0.2,1500000.0,6000000.0,50224.0,50224.0,DYNAMIC,9579718.0,12155761.0,9579718.0,29022633.0,25047633.0,34563830.0,RENT
4 BHK Apartment for Sale in Jodhpur Park Kolkata,jodhpur park,4,35000000.0,65000,2080.0,Semi-Furnished,35000000.0,350.0,65000,0.25,8750000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,135438956.0,116888956.0,58865625.0,BUY
"2 BHK Apartment for Sale in Magnolia Empire, Madhyamgram Kolkata",madhyamgram,2,5200000.0,13362,848.0,Unfurnished,5200000.0,52.0,13362,0.2,1040000.0,4160000.0,34822.0,34822.0,DYNAMIC,9579718.0,12299112.0,9579718.0,20122359.0,17366359.0,28693311.0,RENT
"2 BHK Apartment for Sale in Signum Windmere Apartments , Madhyamgram Kolkata",madhyamgram,2,6000000.0,9864,626.0,Unfurnished,6000000.0,60.0,9864,0.2,1200000.0,4800000.0,40179.0,40179.0,DYNAMIC,9579718.0,12231758.0,9579718.0,23218107.0,20038107.0,36327357.0,RENT
6 BHK House for Sale in Kasba Kolkata,kasba,6,25000000.0,79412,3000.0,Semi-Furnished,25000000.0,250.0,79412,0.25,6250000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,96742112.0,83492112.0,42046875.0,BUY
"3 BHK Apartment for Sale in Sureka Elita Garden Vista, New Town Kolkata",new town,3,13000000.0,32589,1203.0,Semi-Furnished,13000000.0,130.0,32589,0.25,3250000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,50305898.0,43415898.0,45750772.0,RENT
3 BHK Builder Floor for Sale in New Alipore Kolkata,new alipore,3,8200000.0,25506,960.0,Semi-Furnished,8200000.0,82.0,25506,0.25,2050000.0,6150000.0,51479.0,51479.0,DYNAMIC,9579718.0,12149333.0,9579718.0,31731413.0,27385413.0,41314507.0,RENT
4 BHK Apartment for Sale in Nagerbazar Kolkata,nagerbazar,4,7000000.0,26100,1305.0,Semi-Furnished,7000000.0,70.0,26100,0.2,1400000.0,5600000.0,46876.0,46876.0,DYNAMIC,9579718.0,12174751.0,9579718.0,27087791.0,23377791.0,31782994.0,RENT
3 BHK Apartment for Sale in Serampore Kolkata,serampore,3,3400000.0,17206,1018.0,Semi-Furnished,3400000.0,34.0,17206,0.2,680000.0,2720000.0,22768.0,22768.0,DYNAMIC,9579718.0,12599284.0,9579718.0,13156927.0,11354927.0,10596063.0,BUY
5 BHK Villa for Sale in Vedic Village Kolkata,vedic village,5,30000000.0,72464,5000.0,Semi-Furnished,30000000.0,300.0,72464,0.25,7500000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,116090534.0,100190534.0,50456250.0,BUY
"3 BHK Apartment for Sale in Eden City Maheshtala, Maheshtala Kolkata",maheshtala,3,5500000.0,29326,1515.0,Furnished,5500000.0,55.0,29326,0.2,1100000.0,4400000.0,36831.0,36831.0,DYNAMIC,9579718.0,12270179.0,9579718.0,21283265.0,18368265.0,15524669.0,BUY
3 BHK Apartment for Sale in Birati Kolkata,birati,3,7500000.0,25368,1900.0,Semi-Furnished,7500000.0,75.0,25368,0.2,1500000.0,6000000.0,50224.0,50224.0,DYNAMIC,9579718.0,12155761.0,9579718.0,29022633.0,25047633.0,36505022.0,RENT
"3 BHK Apartment for Sale in Ideal Aquaview, Sector 5 Salt Lake City Kolkata",sector 5 salt lake city,3,12900000.0,42000,1050.0,Unfurnished,12900000.0,129.0,42000,0.25,3225000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,49918930.0,43081930.0,35408741.0,BUY
"3 BHK Apartment for Sale in Mrinalini Apartment, Tollygunge Kolkata",tollygunge,3,3200000.0,27532,860.0,Unfurnished,3200000.0,32.0,27532,0.2,640000.0,2560000.0,21429.0,21429.0,DYNAMIC,9579718.0,12660997.0,9579718.0,12382990.0,10686990.0,4305600.0,BUY
"3 BHK Apartment for Sale in Eden City Maheshtala, Maheshtala Kolkata",maheshtala,3,4200000.0,23926,1236.0,Furnished,4200000.0,42.0,23926,0.2,840000.0,3360000.0,28125.0,28125.0,DYNAMIC,9579718.0,12427779.0,9579718.0,16252675.0,14026675.0,10197137.0,BUY
"4 BHK Apartment for Sale in Alcove Flora Fountain, Topsia Kolkata",topsia,4,21000000.0,59398,1641.0,Unfurnished,21000000.0,210.0,59398,0.25,5250000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,81263374.0,70133374.0,35319375.0,BUY
3 BHK Apartment for Sale in Kasba Kolkata,kasba,3,4000000.0,25941,980.0,Furnished,4000000.0,40.0,25941,0.2,800000.0,3200000.0,26786.0,26786.0,DYNAMIC,9579718.0,12462488.0,9579718.0,15478738.0,13358738.0,6296773.0,BUY
"3 BHK Apartment for Sale in Bally Kunj, Ballygunge Place, Ballygunge Kolkata",ballygunge place,3,19000000.0,57117,1435.0,Semi-Furnished,19000000.0,190.0,57117,0.25,4750000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,73524005.0,63454005.0,31955625.0,BUY
"3 BHK Apartment for Sale in Ideal Grand, Howrah Kolkata",howrah,3,16000000.0,26179,1460.0,Furnished,16000000.0,160.0,26179,0.25,4000000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,61914951.0,53434951.0,56921026.0,RENT
"4 BHK Apartment for Sale in Clubtown Enclave, Tegharia Baguiati Kolkata",teghoria,4,16300000.0,33654,1750.0,Unfurnished,16300000.0,163.0,33654,0.25,4075000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,63075857.0,54436857.0,50162245.0,BUY
"2 BHK Apartment for Sale in Rajwada Grand, Kamalgazi, Narendrapur Kolkata",kamalgazi,2,7100000.0,22000,1210.0,Semi-Furnished,7100000.0,71.0,22000,0.2,1420000.0,5680000.0,47545.0,47545.0,DYNAMIC,9579718.0,12170953.0,9579718.0,27474760.0,23711760.0,36303926.0,RENT
3 BHK Apartment for Sale in Ballygunge Kolkata,ballygunge,3,18000000.0,49920,960.0,Furnished,18000000.0,180.0,49920,0.25,4500000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,69654320.0,60114320.0,35412349.0,BUY
2 BHK Apartment for Sale in Survey Park Kolkata,survey park,2,5200000.0,20344,868.0,Semi-Furnished,5200000.0,52.0,20344,0.2,1040000.0,4160000.0,34822.0,34822.0,DYNAMIC,9579718.0,12299112.0,9579718.0,20122359.0,17366359.0,22647207.0,RENT
"4 BHK Apartment for Sale in Orbit Crystal , Alipore Kolkata",alipore,4,100000000.0,475156,4316.0,Semi-Furnished,100000000.0,1000.0,475156,0.25,25000000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,386968446.0,333968446.0,168187499.0,BUY
"4 BHK Apartment for Sale in Siddha Happyville, Rajarhat Kolkata",rajarhat,4,10500000.0,26850,1074.0,Unfurnished,10500000.0,105.0,26850,0.25,2625000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,40631687.0,35066687.0,47091215.0,RENT
5 BHK House for Sale in Baranagar Kolkata,baranagar,5,13000000.0,38133,2200.0,Semi-Furnished,13000000.0,130.0,38133,0.25,3250000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,50305898.0,43415898.0,39763226.0,BUY
4 BHK Villa for Sale in Rajarhat Kolkata,rajarhat,4,19900000.0,40750,1630.0,Furnished,19900000.0,199.0,40750,0.25,4975000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,77006721.0,66459721.0,48535078.0,BUY
7 BHK House for Sale in James Long Sarani Kolkata,james long sarani,7,20000000.0,112000,4200.0,Semi-Furnished,20000000.0,200.0,112000,0.25,5000000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,77393689.0,66793689.0,33637500.0,BUY
4 BHK Apartment for Sale in Eastern Metropolitan Bypass Kolkata,em bypass,4,19900000.0,76217,2581.0,Semi-Furnished,19900000.0,199.0,76217,0.25,4975000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,77006721.0,66459721.0,33469312.0,BUY
"2 BHK Apartment for Sale in Niva Park Phase II, Bramhapur Kolkata",brahmapur,2,1700000.0,7826,500.0,Semi-Furnished,1700000.0,17.0,7826,0.1,170000.0,1530000.0,12807.0,12807.0,DYNAMIC,9579718.0,13183507.0,9579718.0,6578464.0,5677464.0,6536018.0,RENT
"3 BHK Apartment for Sale in Bengal Urbana, Anandapur Kolkata",anandapur,3,49000000.0,114642,2739.0,Unfurnished,49000000.0,490.0,114642,0.25,12250000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,189614539.0,163644539.0,82411874.0,BUY
"3 BHK Apartment for Sale in Mani Vista, Tollygunge Kolkata",tollygunge,3,32000000.0,61626,1925.0,Furnished,32000000.0,320.0,61626,0.25,8000000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,123829903.0,106869903.0,53820000.0,BUY
"2 BHK Apartment for Sale in Lake District, Phool Bagan Kankurgachi Kolkata",phool bagan,2,13500000.0,29405,1088.0,Furnished,13500000.0,135.0,29405,0.25,3375000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,52240740.0,45085740.0,49792752.0,RENT
"3 BHK Apartment for Sale in Shrachi Greenwood Nest, New Town Kolkata",new town,3,15000000.0,42341,1563.0,Unfurnished,15000000.0,150.0,42341,0.25,3750000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,58045267.0,50095267.0,38571522.0,BUY
2 BHK Apartment for Sale in Boral Kolkata,boral,2,3000000.0,10145,720.0,Furnished,3000000.0,30.0,10145,0.1,300000.0,2700000.0,22601.0,22601.0,DYNAMIC,9579718.0,12606645.0,9579718.0,11609053.0,10019053.0,14990853.0,RENT
"3 BHK Apartment for Sale in Signum Aristo, Hati Bagan Bansdroni Kolkata",hati bagan bansdroni,3,15500000.0,44800,1680.0,Unfurnished,15500000.0,155.0,44800,0.25,3875000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,59980109.0,51765109.0,36750420.0,BUY
"8 BHK House for Sale in Chakraberia, Ballygunge Kolkata",chakraberia,8,9450000.0,189474,4500.0,Furnished,9450000.0,94.5,189474,0.25,2362500.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,36568518.0,31560018.0,15893719.0,BUY
"3 BHK Apartment for Sale in Multicon Narayani, Ballygunge Kolkata",ballygunge,3,20100000.0,101816,1958.0,Unfurnished,20100000.0,201.0,101816,0.25,5025000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,77780658.0,67127658.0,33805687.0,BUY
"4 BHK Apartment for Sale in Multicon Narayani, Ballygunge Kolkata",ballygunge,4,19600000.0,109668,2109.0,Unfurnished,19600000.0,196.0,109668,0.25,4900000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,75845815.0,65457815.0,32964750.0,BUY
"4 BHK Apartment for Sale in Orbit Victoria, Shakespeare Sarani Kolkata",shakespeare sarani road,4,70000000.0,228030,4300.0,Unfurnished,70000000.0,700.0,228030,0.25,17500000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,270877912.0,233777912.0,117731249.0,BUY
"4 BHK Apartment for Sale in Orbit Victoria, Shakespeare Sarani Kolkata",shakespeare sarani road,4,70000000.0,270455,5100.0,Unfurnished,70000000.0,700.0,270455,0.25,17500000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,270877912.0,233777912.0,117731249.0,BUY
10 BHK House for Sale in Chetla Kolkata,chetla,10,15000000.0,187,7.0,Unfurnished,15000000.0,150.0,187,0.25,3750000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,58045267.0,50095267.0,67070506.0,RENT
6 BHK House for Sale in Sinthee Kolkata,sinthi,6,20100000.0,45714,2400.0,Semi-Furnished,20100000.0,201.0,45714,0.25,5025000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,77780658.0,67127658.0,43497576.0,BUY
"3 BHK Apartment for Sale in Unitech Heights, New Town Kolkata",new town,3,7100000.0,47705,1761.0,Unfurnished,7100000.0,71.0,47705,0.2,1420000.0,5680000.0,47545.0,47545.0,DYNAMIC,9579718.0,12170953.0,9579718.0,27474760.0,23711760.0,9553050.0,BUY
"2 BHK Apartment for Sale in Eden Tolly Signature Plus, Tollygunge Kolkata",tollygunge,2,3000000.0,28364,886.0,Unfurnished,3000000.0,30.0,28364,0.1,300000.0,2700000.0,22601.0,22601.0,DYNAMIC,9579718.0,12606645.0,9579718.0,11609053.0,10019053.0,2018250.0,BUY
"2 BHK Apartment for Sale in Yaduka Shree Krishna Ashrey, Kankurgachi Kolkata",kankurgachi,2,9370000.0,26022,1171.0,Unfurnished,9370000.0,93.7,26022,0.25,2342500.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,36258943.0,31292843.0,45905785.0,RENT
"2 BHK Apartment for Sale in Gangotri Identity, Jessore Road Kolkata",jessore road,2,6200000.0,17755,1085.0,Unfurnished,6200000.0,62.0,17755,0.2,1240000.0,4960000.0,41518.0,41518.0,DYNAMIC,9579718.0,12218578.0,9579718.0,23992044.0,20706044.0,32867023.0,RENT
"3 BHK Apartment for Sale in BGA Amrita Tushti, Garia Kolkata",garia,3,5200000.0,15758,976.0,Unfurnished,5200000.0,52.0,15758,0.2,1040000.0,4160000.0,34822.0,34822.0,DYNAMIC,9579718.0,12299112.0,9579718.0,20122359.0,17366359.0,26879699.0,RENT
"2 BHK Apartment for Sale in Sakuntala Park, Behala Kolkata",behala,2,2250000.0,9489,501.0,Unfurnished,2250000.0,22.5,9489,0.1,225000.0,2025000.0,16951.0,16951.0,DYNAMIC,9579718.0,12913436.0,9579718.0,8706790.0,7514290.0,9550743.0,RENT
"3 BHK Apartment for Sale in Urbana NRI Complex, Anandapur Kolkata",anandapur,3,43000000.0,100160,2393.0,Semi-Furnished,43000000.0,430.0,100160,0.25,10750000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,166396432.0,143606432.0,72320624.0,BUY
"2 BHK Apartment for Sale in MB Jagadhatri Apartment, Sodepur Kolkata",sodepur,2,5500000.0,7597,680.0,Furnished,5500000.0,55.0,7597,0.2,1100000.0,4400000.0,36831.0,36831.0,DYNAMIC,9579718.0,12270179.0,9579718.0,21283265.0,18368265.0,33919781.0,RENT
